,GHI,Tair,poa_global,solar_elevation,cell_temp,E_gen_kWh,E_hvac_kWh,E_hw_kWh,E_base_kWh,E_total_kWh,charge_kw,discharge_kw,grid_export_kw,grid_import_kw,soc_after,E_self_kWh
2020-01-06 22:00:00+09:00,0.0000,1.1000,0.0000,-63.3279,1.1000,0.0000,0.8791,0.0000,0.7000,1.5791,0.0000,0.0000,0.0000,1.5791,0.0500,0.0000
2020-01-06 23:00:00+09:00,0.0000,1.5000,0.0000,-73.3401,1.5000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-01-07 00:00:00+09:00,0.0000,0.2000,0.0000,-76.5144,0.2000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-07 01:00:00+09:00,0.0000,1.8000,0.0000,-69.3608,1.8000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-07 02:00:00+09:00,0.0000,3.1000,0.0000,-58.2857,3.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-07 03:00:00+09:00,0.0000,2.4000,0.0000,-46.2864,2.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-07 04:00:00+09:00,0.0000,3.5000,0.0000,-34.1173,3.5000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-07 05:00:00+09:00,0.0000,4.0000,0.0000,-22.0837,4.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-01-07 06:00:00+09:00,0.0000,5.0000,0.0000,-10.4052,5.0000,0.0000,0.6977,0.0000,0.9000,1.5977,0.0000,0.0000,0.0000,1.5977,0.0500,0.0000
2020-01-07 07:00:00+09:00,0.0000,5.9000,0.0000,0.6801,5.9000,0.0000,0.6558,0.0000,1.1000,1.7558,0.0000,0.0000,0.0000,1.7558,0.0500,0.0000
2020-01-07 08:00:00+09:00,112.0000,7.6000,221.2775,10.8574,13.8725,1.2266,0.5767,0.0000,0.7000,1.2767,0.0000,0.0000,0.0000,0.0501,0.0500,1.2266
2020-01-07 09:00:00+09:00,20.0000,8.2000,29.2685,19.6855,9.1005,0.1645,0.5488,0.0000,0.4000,0.9488,0.0000,0.0000,0.0000,0.7843,0.0500,0.1645
2020-01-07 10:00:00+09:00,22.6000,8.9000,33.5209,26.5663,9.8781,0.1880,0.5163,0.0000,0.3500,0.8663,0.0000,0.0000,0.0000,0.6783,0.0500,0.1880
2020-01-07 11:00:00+09:00,96.0000,10.3000,124.1018,30.7954,13.8919,0.6879,0.4512,0.0000,0.4000,0.8512,0.0000,0.0000,0.0000,0.1633,0.0500,0.6879
2020-01-07 12:00:00+09:00,97.2000,8.3000,143.6201,31.7807,12.6387,0.7990,0.5442,0.0000,0.6000,1.1442,0.0000,0.0000,0.0000,0.3452,0.0500,0.7990
2020-01-07 13:00:00+09:00,84.1000,8.4000,119.8705,29.3615,12.0346,0.6680,0.5395,0.0000,0.3500,0.8895,0.0000,0.0000,0.0000,0.2215,0.0500,0.6680
2020-01-07 14:00:00+09:00,56.7000,8.7000,82.5129,23.9160,11.2547,0.4609,0.5256,0.0000,0.3500,0.8756,0.0000,0.0000,0.0000,0.4147,0.0500,0.4609
2020-01-07 15:00:00+09:00,100.5000,7.5000,163.8212,16.1223,12.1748,0.9126,0.5814,0.0000,0.3500,0.9314,0.0000,0.0000,0.0000,0.0188,0.0500,0.9126
2020-01-07 16:00:00+09:00,24.4000,6.4000,51.8101,6.6551,7.9601,0.2921,0.6326,0.0000,0.4000,1.0326,0.0000,0.0000,0.0000,0.7404,0.0500,0.2921
2020-01-07 17:00:00+09:00,0.0000,3.4000,0.0000,-3.9547,3.4000,0.0000,0.7721,0.0000,0.9000,1.6721,0.0000,0.0000,0.0000,1.6721,0.0500,0.0000
2020-01-07 18:00:00+09:00,0.0000,5.5000,0.0000,-15.3254,5.5000,0.0000,0.6744,0.0000,1.3000,1.9744,0.0000,0.0000,0.0000,1.9744,0.0500,0.0000
2020-01-07 19:00:00+09:00,0.0000,6.6000,0.0000,-27.1807,6.6000,0.0000,0.6232,0.0000,1.2000,1.8232,0.0000,0.0000,0.0000,1.8232,0.0500,0.0000
2020-01-07 20:00:00+09:00,0.0000,0.7000,0.0000,-39.2974,0.7000,0.0000,0.8977,0.0000,1.0000,1.8977,0.0000,0.0000,0.0000,1.8977,0.0500,0.0000
2020-01-07 21:00:00+09:00,0.0000,3.5000,0.0000,-51.4365,3.5000,0.0000,0.7674,0.0000,0.9000,1.6674,0.0000,0.0000,0.0000,1.6674,0.0500,0.0000
2020-01-07 22:00:00+09:00,0.0000,1.0000,0.0000,-63.1749,1.0000,0.0000,0.8837,0.0000,0.7000,1.5837,0.0000,0.0000,0.0000,1.5837,0.0500,0.0000
2020-01-07 23:00:00+09:00,0.0000,1.0000,0.0000,-73.1820,1.0000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-01-08 00:00:00+09:00,0.0000,-0.6000,0.0000,-76.4136,-0.6000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-08 01:00:00+09:00,0.0000,0.6000,0.0000,-69.3478,0.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-08 02:00:00+09:00,0.0000,3.5000,0.0000,-58.3050,3.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-08 03:00:00+09:00,0.0000,3.0000,0.0000,-46.3148,3.0000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-08 04:00:00+09:00,0.0000,5.6000,0.0000,-34.1454,5.6000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-08 05:00:00+09:00,0.0000,5.7000,0.0000,-22.1059,5.7000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-01-08 06:00:00+09:00,0.0000,5.7000,0.0000,-10.4173,5.7000,0.0000,0.6651,0.0000,0.9000,1.5651,0.0000,0.0000,0.0000,1.5651,0.0500,0.0000
2020-01-08 07:00:00+09:00,71.5000,7.3000,27.9220,0.6823,8.1712,0.1573,0.5907,0.0000,1.1000,1.6907,0.0000,0.0000,0.0000,1.5333,0.0500,0.1573
2020-01-08 08:00:00+09:00,16.4000,6.0000,30.6252,10.8785,6.9487,0.1732,0.6512,0.0000,0.7000,1.3512,0.0000,0.0000,0.0000,1.1780,0.0500,0.1732
2020-01-08 09:00:00+09:00,90.2000,9.0000,130.4650,19.7307,13.0535,0.7249,0.5116,0.0000,0.4000,0.9116,0.0000,0.0000,0.0000,0.1867,0.0500,0.7249
2020-01-08 10:00:00+09:00,59.6000,9.6000,85.8525,26.6402,12.1041,0.4784,0.4837,0.0000,0.3500,0.8337,0.0000,0.0000,0.0000,0.3554,0.0500,0.4784
2020-01-08 11:00:00+09:00,149.9000,6.5000,195.0286,30.8998,11.9942,1.0870,0.6279,0.0000,0.4000,1.0279,0.0591,0.0000,0.0000,0.0000,0.0548,1.0870
2020-01-08 12:00:00+09:00,76.6000,8.2000,112.3784,31.9123,11.7041,0.6269,0.5488,0.0000,0.6000,1.1488,0.0000,0.0556,0.0000,0.4663,0.0500,0.6269
2020-01-08 13:00:00+09:00,134.3000,7.8000,197.1105,29.5118,13.9542,1.0924,0.5674,0.0000,0.3500,0.9174,0.1750,0.0000,0.0000,0.0000,0.0641,1.0924
2020-01-08 14:00:00+09:00,20.6000,6.6000,28.1990,24.0754,7.3469,0.1593,0.6232,0.0000,0.3500,0.9732,0.0000,0.1646,0.0000,0.6493,0.0500,0.1593
2020-01-08 15:00:00+09:00,15.2000,6.8000,24.5017,16.2839,7.4695,0.1383,0.6139,0.0000,0.3500,0.9639,0.0000,0.0000,0.0000,0.8256,0.0500,0.1383
2020-01-08 16:00:00+09:00,64.0000,3.6000,154.7889,6.8150,8.3531,0.8718,0.7628,0.0000,0.4000,1.1628,0.0000,0.0000,0.0000,0.2910,0.0500,0.8718
2020-01-08 17:00:00+09:00,0.0000,6.5000,0.0000,-3.7982,6.5000,0.0000,0.6279,0.0000,0.9000,1.5279,0.0000,0.0000,0.0000,1.5279,0.0500,0.0000
2020-01-08 18:00:00+09:00,0.0000,5.1000,0.0000,-15.1724,5.1000,0.0000,0.6930,0.0000,1.3000,1.9930,0.0000,0.0000,0.0000,1.9930,0.0500,0.0000
2020-01-08 19:00:00+09:00,0.0000,4.6000,0.0000,-27.0306,4.6000,0.0000,0.7163,0.0000,1.2000,1.9163,0.0000,0.0000,0.0000,1.9163,0.0500,0.0000
2020-01-08 20:00:00+09:00,0.0000,5.4000,0.0000,-39.1487,5.4000,0.0000,0.6791,0.0000,1.0000,1.6791,0.0000,0.0000,0.0000,1.6791,0.0500,0.0000
2020-01-08 21:00:00+09:00,0.0000,-0.9000,0.0000,-51.2864,-0.9000,0.0000,0.9721,0.0000,0.9000,1.8721,0.0000,0.0000,0.0000,1.8721,0.0500,0.0000
2020-01-08 22:00:00+09:00,0.0000,0.6000,0.0000,-63.0189,0.6000,0.0000,0.9023,0.0000,0.7000,1.6023,0.0000,0.0000,0.0000,1.6023,0.0500,0.0000
2020-01-08 23:00:00+09:00,0.0000,2.0000,0.0000,-73.0189,2.0000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-01-09 00:00:00+09:00,0.0000,-1.4000,0.0000,-76.3043,-1.4000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-09 01:00:00+09:00,0.0000,3.4000,0.0000,-69.3273,3.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-09 02:00:00+09:00,0.0000,2.1000,0.0000,-58.3183,2.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-09 03:00:00+09:00,0.0000,3.4000,0.0000,-46.3378,3.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-09 04:00:00+09:00,0.0000,2.1000,0.0000,-34.1681,2.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-09 05:00:00+09:00,0.0000,5.2000,0.0000,-22.1227,5.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-01-09 06:00:00+09:00,0.0000,6.6000,0.0000,-10.4237,6.6000,0.0000,0.6232,0.0000,0.9000,1.5232,0.0000,0.0000,0.0000,1.5232,0.0500,0.0000
2020-01-09 07:00:00+09:00,11.1000,6.4000,3.9741,0.6905,6.5215,0.0225,0.6326,0.0000,1.1000,1.7326,0.0000,0.0000,0.0000,1.7101,0.0500,0.0225
2020-01-09 08:00:00+09:00,0.0000,6.8000,0.0000,10.9060,6.8000,0.0000,0.6139,0.0000,0.7000,1.3139,0.0000,0.0000,0.0000,1.3139,0.0500,0.0000
2020-01-09 09:00:00+09:00,66.1000,6.2000,108.4814,19.7827,9.4819,0.6090,0.6419,0.0000,0.4000,1.0419,0.0000,0.0000,0.0000,0.4328,0.0500,0.6090
2020-01-09 10:00:00+09:00,62.4000,7.3000,91.5428,26.7211,10.0490,0.5131,0.5907,0.0000,0.3500,0.9407,0.0000,0.0000,0.0000,0.4276,0.0500,0.5131
2020-01-09 11:00:00+09:00,44.4000,10.1000,63.3498,31.0115,11.9443,0.3531,0.4605,0.0000,0.4000,0.8605,0.0000,0.0000,0.0000,0.5073,0.0500,0.3531
2020-01-09 12:00:00+09:00,80.1000,10.3000,117.6755,32.0509,13.8334,0.6524,0.4512,0.0000,0.6000,1.0512,0.0000,0.0000,0.0000,0.3988,0.0500,0.6524
2020-01-09 13:00:00+09:00,107.9000,12.4000,141.0112,29.6684,16.3794,0.7760,0.3535,0.0000,0.3500,0.7035,0.0725,0.0000,0.0000,0.0000,0.0559,0.7760
2020-01-09 14:00:00+09:00,53.4000,10.9000,71.5530,24.2403,13.0916,0.3975,0.4233,0.0000,0.3500,0.7733,0.0000,0.0682,0.0000,0.3075,0.0500,0.3975
2020-01-09 15:00:00+09:00,24.2000,9.8000,34.0401,16.4500,10.8539,0.1904,0.4744,0.0000,0.3500,0.8244,0.0000,0.0000,0.0000,0.6341,0.0500,0.1904
2020-01-09 16:00:00+09:00,0.0000,4.6000,0.0000,6.9785,4.6000,0.0000,0.7163,0.0000,0.4000,1.1163,0.0000,0.0000,0.0000,1.1163,0.0500,0.0000
2020-01-09 17:00:00+09:00,0.0000,4.8000,0.0000,-3.6387,4.8000,0.0000,0.7070,0.0000,0.9000,1.6070,0.0000,0.0000,0.0000,1.6070,0.0500,0.0000
2020-01-09 18:00:00+09:00,0.0000,5.7000,0.0000,-15.0171,5.7000,0.0000,0.6651,0.0000,1.3000,1.9651,0.0000,0.0000,0.0000,1.9651,0.0500,0.0000
2020-01-09 19:00:00+09:00,0.0000,4.8000,0.0000,-26.8784,4.8000,0.0000,0.7070,0.0000,1.2000,1.9070,0.0000,0.0000,0.0000,1.9070,0.0500,0.0000
2020-01-09 20:00:00+09:00,0.0000,3.4000,0.0000,-38.9980,3.4000,0.0000,0.7721,0.0000,1.0000,1.7721,0.0000,0.0000,0.0000,1.7721,0.0500,0.0000
2020-01-09 21:00:00+09:00,0.0000,0.1000,0.0000,-51.1342,0.1000,0.0000,0.9256,0.0000,0.9000,1.8256,0.0000,0.0000,0.0000,1.8256,0.0500,0.0000
2020-01-09 22:00:00+09:00,0.0000,-1.9000,0.0000,-62.8600,-1.9000,0.0000,1.0186,0.0000,0.7000,1.7186,0.0000,0.0000,0.0000,1.7186,0.0500,0.0000
2020-01-09 23:00:00+09:00,0.0000,1.2000,0.0000,-72.8510,1.2000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-01-10 00:00:00+09:00,0.0000,0.3000,0.0000,-76.1864,0.3000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-10 01:00:00+09:00,0.0000,1.8000,0.0000,-69.2992,1.8000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-10 02:00:00+09:00,0.0000,2.6000,0.0000,-58.3254,2.6000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-10 03:00:00+09:00,0.0000,2.4000,0.0000,-46.3551,2.4000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-10 04:00:00+09:00,0.0000,4.1000,0.0000,-34.1853,4.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-10 05:00:00+09:00,0.0000,4.3000,0.0000,-22.1340,4.3000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-01-10 06:00:00+09:00,0.0000,5.8000,0.0000,-10.4245,5.8000,0.0000,0.6605,0.0000,0.9000,1.5605,0.0000,0.0000,0.0000,1.5605,0.0500,0.0000
2020-01-10 07:00:00+09:00,0.0000,6.3000,0.0000,0.7046,6.3000,0.0000,0.6372,0.0000,1.1000,1.7372,0.0000,0.0000,0.0000,1.7372,0.0500,0.0000
2020-01-10 08:00:00+09:00,61.3000,7.8000,124.4015,10.9399,11.2978,0.6948,0.5674,0.0000,0.7000,1.2674,0.0000,0.0000,0.0000,0.5727,0.0500,0.6948
2020-01-10 09:00:00+09:00,40.3000,9.1000,54.6425,19.8414,10.5947,0.3058,0.5070,0.0000,0.4000,0.9070,0.0000,0.0000,0.0000,0.6012,0.0500,0.3058
2020-01-10 10:00:00+09:00,0.0000,6.2000,0.0000,26.8092,6.2000,0.0000,0.6419,0.0000,0.3500,0.9919,0.0000,0.0000,0.0000,0.9919,0.0500,0.0000
2020-01-10 11:00:00+09:00,0.0000,10.0000,0.0000,31.1304,10.0000,0.0000,0.4651,0.0000,0.4000,0.8651,0.0000,0.0000,0.0000,0.8651,0.0500,0.0000
2020-01-10 12:00:00+09:00,68.5000,10.6000,97.2695,32.1964,13.5461,0.5397,0.4372,0.0000,0.6000,1.0372,0.0000,0.0000,0.0000,0.4975,0.0500,0.5397
2020-01-10 13:00:00+09:00,127.7000,7.7000,164.8918,29.8314,12.5676,0.9175,0.5721,0.0000,0.3500,0.9221,0.0000,0.0000,0.0000,0.0046,0.0500,0.9175
2020-01-10 14:00:00+09:00,116.1000,7.2000,172.7406,24.4106,12.1868,0.9623,0.5953,0.0000,0.3500,0.9453,0.0169,0.0000,0.0000,0.0000,0.0514,0.9623
2020-01-10 15:00:00+09:00,19.1000,6.5000,31.3980,16.6205,7.4551,0.1773,0.6279,0.0000,0.3500,0.9779,0.0000,0.0159,0.0000,0.7847,0.0500,0.1773
2020-01-10 16:00:00+09:00,4.3000,9.6000,9.7817,7.1455,9.8445,0.0549,0.4837,0.0000,0.4000,0.8837,0.0000,0.0000,0.0000,0.8289,0.0500,0.0549
2020-01-10 17:00:00+09:00,0.0000,4.0000,0.0000,-3.4765,4.0000,0.0000,0.7442,0.0000,0.9000,1.6442,0.0000,0.0000,0.0000,1.6442,0.0500,0.0000
2020-01-10 18:00:00+09:00,0.0000,5.6000,0.0000,-14.8594,5.6000,0.0000,0.6698,0.0000,1.3000,1.9698,0.0000,0.0000,0.0000,1.9698,0.0500,0.0000
2020-01-10 19:00:00+09:00,0.0000,2.4000,0.0000,-26.7243,2.4000,0.0000,0.8186,0.0000,1.2000,2.0186,0.0000,0.0000,0.0000,2.0186,0.0500,0.0000
2020-01-10 20:00:00+09:00,0.0000,3.7000,0.0000,-38.8455,3.7000,0.0000,0.7581,0.0000,1.0000,1.7581,0.0000,0.0000,0.0000,1.7581,0.0500,0.0000
2020-01-10 21:00:00+09:00,0.0000,2.0000,0.0000,-50.9799,2.0000,0.0000,0.8372,0.0000,0.9000,1.7372,0.0000,0.0000,0.0000,1.7372,0.0500,0.0000
2020-01-10 22:00:00+09:00,0.0000,-1.2000,0.0000,-62.6984,-1.2000,0.0000,0.9860,0.0000,0.7000,1.6860,0.0000,0.0000,0.0000,1.6860,0.0500,0.0000
2020-01-10 23:00:00+09:00,0.0000,2.5000,0.0000,-72.6783,2.5000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-01-11 00:00:00+09:00,0.0000,0.1000,0.0000,-76.0603,0.1000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-11 01:00:00+09:00,0.0000,0.3000,0.0000,-69.2634,0.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-11 02:00:00+09:00,0.0000,-0.1000,0.0000,-58.3262,-0.1000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-11 03:00:00+09:00,0.0000,1.2000,0.0000,-46.3668,1.2000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-11 04:00:00+09:00,0.0000,3.6000,0.0000,-34.1971,3.6000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-11 05:00:00+09:00,0.0000,3.7000,0.0000,-22.1398,3.7000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-01-11 06:00:00+09:00,0.0000,5.5000,0.0000,-10.4196,5.5000,0.0000,0.6744,0.0000,0.9000,1.5744,0.0000,0.0000,0.0000,1.5744,0.0500,0.0000
2020-01-11 07:00:00+09:00,16.4000,5.5000,5.0714,0.7247,5.6583,0.0288,0.6744,0.0000,1.1000,1.7744,0.0000,0.0000,0.0000,1.7456,0.0500,0.0288
2020-01-11 08:00:00+09:00,0.0000,6.5000,0.0000,10.9801,6.5000,0.0000,0.6279,0.0000,0.7000,1.3279,0.0000,0.0000,0.0000,1.3279,0.0500,0.0000
2020-01-11 09:00:00+09:00,95.7000,7.6000,136.0204,19.9069,11.6061,0.7590,0.5767,0.0000,0.4000,0.9767,0.0000,0.0000,0.0000,0.2178,0.0500,0.7590
2020-01-11 10:00:00+09:00,81.8000,11.6000,114.9579,26.9044,14.9065,0.6353,0.3907,0.0000,0.3500,0.7407,0.0000,0.0000,0.0000,0.1054,0.0500,0.6353
2020-01-11 11:00:00+09:00,80.6000,10.5000,106.4352,31.2565,13.6358,0.5904,0.4419,0.0000,0.4000,0.8419,0.0000,0.0000,0.0000,0.2514,0.0500,0.5904
2020-01-11 12:00:00+09:00,46.4000,9.0000,63.9276,32.3489,10.9512,0.3574,0.5116,0.0000,0.6000,1.1116,0.0000,0.0000,0.0000,0.7542,0.0500,0.3574
2020-01-11 13:00:00+09:00,87.6000,6.5000,119.1982,30.0005,10.1836,0.6678,0.6279,0.0000,0.3500,0.9779,0.0000,0.0000,0.0000,0.3101,0.0500,0.6678
2020-01-11 14:00:00+09:00,0.0000,7.8000,0.0000,24.5861,7.8000,0.0000,0.5674,0.0000,0.3500,0.9174,0.0000,0.0000,0.0000,0.9174,0.0500,0.0000
2020-01-11 15:00:00+09:00,31.6000,9.5000,49.1306,16.7952,10.9897,0.2746,0.4884,0.0000,0.3500,0.8384,0.0000,0.0000,0.0000,0.5637,0.0500,0.2746
2020-01-11 16:00:00+09:00,0.0000,6.4000,0.0000,7.3160,6.4000,0.0000,0.6326,0.0000,0.4000,1.0326,0.0000,0.0000,0.0000,1.0326,0.0500,0.0000
2020-01-11 17:00:00+09:00,0.0000,5.6000,0.0000,-3.3114,5.6000,0.0000,0.6698,0.0000,0.9000,1.5698,0.0000,0.0000,0.0000,1.5698,0.0500,0.0000
2020-01-11 18:00:00+09:00,0.0000,5.3000,0.0000,-14.6995,5.3000,0.0000,0.6837,0.0000,1.3000,1.9837,0.0000,0.0000,0.0000,1.9837,0.0500,0.0000
2020-01-11 19:00:00+09:00,0.0000,4.9000,0.0000,-26.5682,4.9000,0.0000,0.7023,0.0000,1.2000,1.9023,0.0000,0.0000,0.0000,1.9023,0.0500,0.0000
2020-01-11 20:00:00+09:00,0.0000,2.5000,0.0000,-38.6911,2.5000,0.0000,0.8139,0.0000,1.0000,1.8139,0.0000,0.0000,0.0000,1.8139,0.0500,0.0000
2020-01-11 21:00:00+09:00,0.0000,3.8000,0.0000,-50.8237,3.8000,0.0000,0.7535,0.0000,0.9000,1.6535,0.0000,0.0000,0.0000,1.6535,0.0500,0.0000
2020-01-11 22:00:00+09:00,0.0000,-0.2000,0.0000,-62.5341,-0.2000,0.0000,0.9395,0.0000,0.7000,1.6395,0.0000,0.0000,0.0000,1.6395,0.0500,0.0000
2020-01-11 23:00:00+09:00,0.0000,1.1000,0.0000,-72.5010,1.1000,0.0000,0.0000,0.0000,0.3000,0.3000,0.0000,0.0000,0.0000,0.3000,0.0500,0.0000
2020-01-12 00:00:00+09:00,0.0000,4.9000,0.0000,-75.9258,4.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-12 01:00:00+09:00,0.0000,1.5000,0.0000,-69.2198,1.5000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-12 02:00:00+09:00,0.0000,3.7000,0.0000,-58.3206,3.7000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-12 03:00:00+09:00,0.0000,2.3000,0.0000,-46.3727,2.3000,0.0000,0.0000,0.3333,0.1500,0.4833,0.0000,0.0000,0.0000,0.4833,0.0500,0.0000
2020-01-12 04:00:00+09:00,0.0000,3.9000,0.0000,-34.2034,3.9000,0.0000,0.0000,0.0000,0.1500,0.1500,0.0000,0.0000,0.0000,0.1500,0.0500,0.0000
2020-01-12 05:00:00+09:00,0.0000,3.9000,0.0000,-22.1400,3.9000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0500,0.0000
2020-01-12 06:00:00+09:00,0.0000,4.7000,0.0000,-10.4089,4.7000,0.0000,0.7116,0.0000,0.9000,1.6116,0.0000,0.0000,0.0000,1.6116,0.0500,0.0000
2020-01-12 07:00:00+09:00,0.0000,4.8000,0.0000,0.7509,4.8000,0.0000,0.7070,0.0000,1.1000,1.8070,0.0000,0.0000,0.0000,1.8070,0.0500,0.0000
2020-01-12 08:00:00+09:00,55.3000,7.5000,109.3229,11.0267,10.9012,0.6112,0.5814,0.0000,0.7000,1.2814,0.0000,0.0000,0.0000,0.6701,0.0500,0.6112
2020-01-12 09:00:00+09:00,39.8000,7.4000,57.4991,19.9791,9.1261,0.3231,0.5860,0.0000,0.4000,0.9860,0.0000,0.0000,0.0000,0.6629,0.0500,0.3231
2020-01-12 10:00:00+09:00,105.5000,8.0000,155.2712,27.0067,12.3150,0.8646,0.5581,0.0000,0.3500,0.9081,0.0000,0.0000,0.0000,0.0435,0.0500,0.8646
2020-01-12 11:00:00+09:00,0.0000,10.9000,0.0000,31.3898,10.9000,0.0000,0.4233,0.0000,0.4000,0.8233,0.0000,0.0000,0.0000,0.8233,0.0500,0.0000
2020-01-12 12:00:00+09:00,116.4000,6.7000,161.6661,32.5083,11.7238,0.9018,0.6186,0.0000,0.6000,1.2186,0.0000,0.0000,0.0000,0.3168,0.0500,0.9018
2020-01-12 13:00:00+09:00,0.0000,12.5000,0.0000,30.1758,12.5000,0.0000,0.3488,0.0000,0.3500,0.6988,0.0000,0.0000,0.0000,0.6988,0.0500,0.0000
2020-01-12 14:00:00+09:00,80.2000,9.2000,111.2461,24.7669,12.5121,0.6191,0.5023,0.0000,0.3500,0.8523,0.0000,0.0000,0.0000,0.2332,0.0500,0.6191
2020-01-12 15:00:00+09:00,0.0000,8.0000,0.0000,16.9742,8.0000,0.0000,0.5581,0.0000,0.3500,0.9081,0.0000,0.0000,0.0000,0.9081,0.0500,0.0000
2020-01-12 16:00:00+09:00,16.1000,7.5000,30.9384,7.4897,8.3926,0.1742,0.5814,0.0000,0.4000,0.9814,0.0000,0.0000,0.0000,0.8072,0.0500,0.1742
2020-01-12 17:00:00+09:00,0.0000,7.0000,0.0000,-3.1437,7.0000,0.0000,0.6046,0.0000,0.9000,1.5046,0.0000,0.0000,0.0000,1.5046,0.0500,0.0000
2020-01-12 18:00:00+09:00,0.0000,4.0000,0.0000,-14.5374,4.0000,0.0000,0.7442,0.0000,1.3000,2.0442,0.0000,0.0000,0.0000,2.0442,0.0500,0.0000
2020-01-12 19:00:00+09:00,0.0000,5.3000,0.0000,-26.4104,5.3000,0.0000,0.6837,0.0000,1.2000,1.8837,0.0000,0.0000,0.0000,1.8837,0.0500,0.0000
